Date,EW,GMV,GMR,MD,MV,MSV,SemiV,WUBC,WLBC,WUBC_Alt,FSD,SSD,SRF_LP,DMV,DMV_Yager,DMV_Return,DMV_Vars,EWMV,RP,HRP,CVaR,MAD
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,0.10539680141962568,0.0,0.18497586401592855,0.6332371244258164,0.7433038886400141,6.15052360515864e-08,0.2440294727908402,6.239996726969954e-08,0.27847399315105964,0.5309858647251967,0.22256614131340519,0.0,0.17930102357944747,3.6401122394114083e-10,0.2388450819446007,0.1455041914128128,0.06332371244258057,0.1175911216957351,0.2653836454737987,0.0,0.18447463037394074
2021-06-30,0.0,0.4043147092990937,2.0,0.31028189498559416,1.7449037673166687,0.16666666666666669,1.999999883392137,0.6752052356426672,0.5999999933311237,0.5797047452062327,1.28921639440939,1.9759207691753184,2.0,0.22309731385246956,2.9720462896287714e-09,0.37163647764608776,0.4549233459909088,0.17449037673166207,0.24325864785614476,0.3875920172796278,1.3312329671327,0.06320317037243148
2021-07-31,0.0,0.2057437972424396,0.0,0.22781613627547667,0.4842688942882459,0.0,2.8845215879486703e-06,0.010986214160750433,0.16294717929113656,0.053101136217755036,0.08434365525836168,8.36136715420821e-16,0.0,0.10001138177033743,1.7837213373006477e-09,0.11936783996297473,0.12380001957487204,0.04842688942882521,0.07099240619681126,0.2752473963230996,0.0,0.19058344214646916
2021-08-31,0.0,0.1346568143352554,2.0,0.11383944058995213,0.6255184633823252,0.0,1.9999968362720915,0.09410741985187315,0.43705282039175697,0.06185375609029362,1.2249274823918157,1.3283517417763022,1.316133628618907,0.1263277837455043,1.0579581793956905e-09,0.09849285114788772,0.14653554623383364,0.06255184633823252,0.03163660223728275,0.25469476745415265,1.1391775754759879,0.829302635702743
2021-09-30,0.0,0.02703529645385209,2.0,0.02235029079827692,0.39645892549339395,0.16666666666666669,1.999999500015295,0.06992546016440129,0.5690287273590797,0.05820411928922632,0.4079499748567202,1.328351741776302,0.5043504844311058,0.06487668469145155,1.221601847456455e-10,0.07799044825044907,0.0394237013950106,0.03964589254934088,0.011318275231650868,0.03184996516334149,1.3877787807814457e-15,0.11101183034682471
2021-10-31,0.0,0.28485211772775043,2.0,0.29272108738874136,0.8667260265530292,0.3636363636363633,1.999999679995303,0.061375511026276676,0.5690286972986903,0.011396076455795755,1.3775618043714413,1.9759207691753193,0.3250443485470652,0.17360978590551007,2.7428684323815844e-10,0.2524862058395319,0.12776399518433956,0.08667260265530378,0.12240216357813269,0.21521041268436333,0.0,0.6412682395096444
2021-11-30,0.0,0.006675677704779545,0.0,0.06299291004873811,0.41052045463907527,0.009484113257027737,9.675737951203071e-08,0.05997284625020508,2.6442722469988134e-08,0.006676857624266876,3.694961003830599e-16,1.3877787807814457e-17,0.1793061358840411,0.0908414672252304,1.466434473851308e-10,0.22669827558666342,0.05500211265573878,0.04105204546390734,0.03688558954301702,0.27589282556830286,0.6581748369038716,0.2322151861122522
2021-12-31,0.0,0.07549227067607957,0.0,0.0995993329796361,0.8006905413257853,0.14821584206290672,1.0927377804435748e-07,0.023418503199703705,0.016544960738403974,0.04362995799116567,1.1006972592143367,0.6382891611453403,0.449611415767484,0.11050142242086172,2.9412204616274806e-10,0.31424263146270126,0.08518318816846794,0.08006905413257805,0.059084722783197575,0.07591654990935341,1.0635428374540028,0.09369307375642641
2022-01-31,0.0,0.1032351770256013,0.0,0.10748907547848054,0.4622405059795357,0.042300044680065194,5.885717282648294e-07,0.06560640837963849,0.01654496703429941,0.03185546240549812,0.5616876098953042,0.7697850538115105,1.1053214547503587,0.10244337712816366,1.4406710546754908e-10,0.2681548494046947,0.12182517864236406,0.04622405059795347,0.043460605874992855,0.12774216340341585,0.33107489688773817,0.5318209446483723
