Date,EW,GMV,GMR,MD,MV,MSV,SemiV,WUBC,WLBC,WUBC_Alt,FSD,SSD,SRF_LP,DMV,DMV_Yager,DMV_Return,DMV_Vars,EWMV,RP,HRP,CVaR,MAD
2021-04-21,0.008426120195626264,0.0016011309258507633,0.008524473899922365,0.003008206745290357,0.003216729945019924,0.009536117446434506,0.00852447398414574,0.007194109048144515,0.0061668540932422735,0.006166853993410661,0.008426120195626264,0.006444256640601172,0.0012706018324922872,0.009995026477275046,0.008426120197565813,0.006856450175229735,0.0072612102790394276,0.007905181170565628,0.00485210664916985,0.0032660665029302987,0.0013721718121378975,0.0008702962668582487
2021-04-22,-0.0035965330507312897,0.000608801489976825,-0.012127911532414763,0.0008088770704148434,-0.002414907761502736,-0.006787557924220955,-0.012127911598573751,-0.003376541208627408,-0.001968648074150518,-0.001968648073862137,-0.003596533050984782,-0.007091959381341309,0.0008654430834464404,-0.005138376380939249,-0.0035965330526396763,-0.003453523632192207,-0.0034356845379324413,-0.003478370521808434,-0.0009122166905015578,-0.00018844427000551655,0.0007724323429021288,0.0008783170868412406
2021-04-23,0.005852493576310231,0.00045458227831617786,0.012510982892298211,0.0015045045839306185,0.0016625236987622505,0.0037436372487403306,0.012510982635819453,0.0033569212744895965,0.003616420043215646,0.003616420002548218,0.00585249357631829,0.007724340455652437,0.00045037237429491027,0.0064720356025473845,0.005852493577068791,0.003832447399859227,0.004121073124873508,0.00543349658855543,0.002389123294856951,0.0005562454091934636,7.967964669618687e-05,-7.74118658805785e-06
2021-04-26,0.002502796169254128,-0.00040460157547507383,0.006490045056766959,0.0003246620199031856,0.0010249705983482239,0.003749547479700372,0.006490045041317806,0.0017226554751287762,0.001407744743181429,0.0014077446952853003,0.002502796169299586,0.003938803822737379,-0.00045855051045310053,0.0032171291089339625,0.002502796170133387,0.0020808146592312814,0.0019292679442528126,0.0023550136121635364,0.0008707033234458851,0.00018532360419576234,-0.0010870378369838597,-0.0006281572028035406
2021-04-27,-0.0017628698536559621,-0.003146171242719191,-0.004341680498163321,-0.003934148058030804,-0.003042653631422374,-0.0018154485425694081,-0.004341680376113846,-0.0026008722164284123,-0.0027600284178747937,-0.0027600288319881506,-0.00176286985365596,-0.0057755164463973736,-0.0034698627906822447,-0.0013920851707803514,-0.0017628698531845638,-0.002207943761472149,-0.002505540230050475,-0.0018908482314326034,-0.003233434058660849,-0.0032281069837195686,-0.004206213136195521,-0.00323803097122118
2021-04-28,0.0010923539575774298,0.001419150292411027,-0.0033864019892217447,0.0007869751096217689,0.000587960022525942,0.00025806257899902915,-0.0033864019207250173,0.0005757040750044323,0.0011205892708166085,0.0011205892306128543,0.0010923539575774304,-0.0020712255367271444,0.001207050154559204,0.0009715176479773791,0.001092353957422359,0.000675978417934029,0.0009104226197341305,0.0010419145640722805,0.0011631676470570354,0.0012789259786733418,0.0011784017297063137,0.0013736317778441733
2021-04-29,0.00036826692161783664,-0.0006658055127122794,0.003592473281702704,-6.501159304609532e-05,6.154890104493617e-05,-0.0005166194761089446,0.0035924732144479343,0.0003090269141845447,-0.00032191588372149787,-0.00032877834226641936,0.000368266921617841,0.0016841778109595801,-0.0008979182983469661,0.00023834060265791627,0.00036826692148331556,0.000831637693275474,1.3566777276083786e-05,0.00033759511956054646,-0.0005979387135873977,-0.0010302858295381532,-0.0010280150042043517,-0.0008608552032744624
2021-04-30,-0.005841729810630952,-0.0007635621522371322,-0.006576499278186571,-0.0014397194015632988,-0.002052990068500532,-0.0059344784737349575,-0.006576499401179248,-0.0039986518776321065,-0.0037559365304812077,-0.0037543043789447592,-0.00584172981063095,-0.0039096046310771486,-0.000769963557106868,-0.007240953679826264,-0.005841729812336779,-0.004752984156398687,-0.005231514276746599,-0.005462855836417919,-0.002649580582678712,-0.0010003899877765107,-0.0006258171769851906,-7.139370530795039e-05
2021-05-03,0.0065901823482704385,0.003257102626594836,-0.005339695736276881,0.00425819767687372,0.0031095891650509905,0.00986006965468498,-0.005339695129286606,0.007322307294860313,0.0050746913613641965,0.005068502346339555,0.006590182348270432,-0.002833379154564364,0.002900224032060791,0.007717207668567204,0.0065901823496464455,0.007377732337331308,0.007416773132701225,0.006242123029948494,0.004661025193635348,0.004230240591559273,0.003110124310860416,0.002328809664756756
2021-05-04,-0.005961061079782368,0.0007968166801343285,-0.018159776116404895,0.0008630371445516379,-0.000666315926912719,-0.004464023987101197,-0.018159775497255618,-0.003634104110524837,-0.0035380878749768667,-0.0035062291635517785,-0.005961061078441207,-0.011201061386425314,0.0010437918165508268,-0.007583471846310241,-0.005961061081808075,-0.0036786538933114912,-0.004535697893174812,-0.0054315865644954005,-0.0015716932379236076,2.6925730090267824e-05,0.00023056581353572377,0.001381539579725957
2021-05-05,0.00151207433806655,0.002286829917412669,-0.003367831319395775,0.001639985346470828,0.0012921062524567863,-6.594527073030615e-05,-0.0033678311631779117,0.002358650540392201,0.0014455024522877571,0.001447080648757537,0.001512074338064883,-0.0013953299409657375,0.0018861889969853675,0.0014858020619014651,0.0015120743379861516,0.002140853563108026,0.002810972157055929,0.0014900775295055737,0.0018927495730468322,0.0020009099503811487,0.0025284905260362822,0.0017653859285956509
2021-05-06,0.007424761424420045,0.0018291672764906433,0.00750903400876739,0.0039359203082653255,0.0037144550035319622,0.009093082341791223,0.00750904512599279,0.00784020839886302,0.005384844583121935,0.005388741639860837,0.007424761424420045,0.01298817916243185,0.0011560147996834348,0.008832680769151063,0.007424761426129177,0.007844962860688295,0.008207073678420456,0.007053730782331236,0.004748737820873442,0.0035880277785689642,0.0014052868454720144,0.0007430723318559635
2021-05-07,0.006445532059824682,0.001674667997196567,0.003933855337486714,0.0021494246485366355,0.003814880445215947,0.005386677700514556,0.003933855461996111,0.003928955806303062,0.004306387767601456,0.004306387550058204,0.006445532059824676,0.005046565417763261,0.0016594250204388762,0.007047235563298696,0.006445532060572301,0.005787338309379759,0.004677075356018311,0.006182466898363808,0.0031491680644614075,0.002040262365697023,0.0012180584758239967,0.0009990736483771441
2021-05-10,-0.008421333007818346,-0.0022406912911473093,-0.004722516950992526,-0.005071773209278875,-0.0054761730370301714,-0.009579193860293262,-0.004722517321146524,-0.006610986875209424,-0.0069955464275755445,-0.006995546546768627,-0.008421333007818369,-0.006516232983260248,-0.0028774563278437795,-0.009789483989221345,-0.00842133300945802,-0.005983952941558005,-0.007509770197502421,-0.008126817010739529,-0.0060656072047479935,-0.003686295889703669,-0.00221192238707805,-0.002313037089006256
2021-05-11,-0.0033112210309679873,-0.0015311601496568951,0.012544252765902205,-0.003029934005356159,0.0007483666612812631,0.002806188920311401,0.012544252526724644,-0.0016098293757987278,-0.002989569580530477,-0.0030177317628774453,-0.0033112210309679865,0.0088949847489545,-0.0015944428116227548,-0.0020350844379051947,-0.003311221029435447,-0.0011924698719433546,-0.0018084811821942467,-0.0029052622617430626,-0.0028203482582911327,-0.0017647431338862897,-0.002866693861300525,-0.0012836136386005924
2021-05-12,-0.01714834668830382,-0.006542369321403172,-0.022853631399097282,-0.01122055989635505,-0.007338439110492256,-0.014661005439351752,-0.022853631385029414,-0.014213291703505526,-0.013605148080872573,-0.0137403417824666,-0.01714834668830382,-0.01318835561438116,-0.005818673731662879,-0.018433441663616035,-0.017148346689918798,-0.013178535273431321,-0.014928245215346601,-0.01616735593052266,-0.011764698358794796,-0.007901781857542634,-0.00798238149595637,-0.005324308218026558
2021-05-13,0.004058873810595515,0.0014491465921058547,0.0027860593035998926,0.0005921011535148062,-0.0038274754621103082,-0.0033199460406050725,0.002786059298275438,0.0018894973786237213,0.0038168585165125665,0.0037541144422173992,0.0040588738106524195,-0.012943942244103038,0.0006653938682915127,0.003330094273306416,0.004058873809758957,-0.0021100818876062643,0.0012462522760301076,0.0032702388833249366,0.0025661837000513746,0.0019603763332283713,0.0036480736856049916,0.0018872461390827366
